dataset,split,text,label,multilabel
n,test,I knew the police wouldn’t do anything. So I am doing something. Feel how you will. I don’t care. Just be safe. His Twitter is beardedweirdness. Don’t kill him. #rapist #MeToo #becareful #arthurcampos,0,
n,test,"@user He thinks that HE is the maligned one, just like Twitler. I will avoid that #murderer.",0,
n,test,#ShameOnICC focuses on Ground instead of doing Glove issue. Already I paid for the ticket.😂 http,0,
n,test,"@user #ShameOnICC this #CWC19 winner is the incredible , undisputed ,reigning , attacker ,the powerhitter the pain none other than the england rain @user @user @user  @user @user @user @user @user @user @user @user http",0,
n,test,@user @user @user @user #FireKellyanne #TrumpIsATraitor  #McCainsAHero #JohnMcCainDayJune14 and do not forget #PenceKnewEverything,0,
n,test,Trump says Kim has 'kept his word' hours after Bolton said he hasn't #Resist #ResistTrump #FuckTrump http,0,
n,test,Here are things you must know if you're Hindu.    #WorldBloodDonorDay #ShameOnICC #SaveBengal #FridayFeeling #SCOSummit2019 #MenInBlackReview #TheUnmissableMeeting #doctorsstrike #ENGvWI #spiritual #cultural #hindu #hinduism #ABrandNewDayOutNow http,0,
n,train,"News is hard to take. I will hold  the belief, that no matter what it looks like- This President will be gone- somehow someway. My wish- WE WOULD SHOW HIS CORRUPTION ON TV- NOW - IN IMPEACHMENT HEARINGS.  PLEASE SOMEONE EXPLAIN to me why this isn't happening? #TrumpIsATraitor",0,
n,test,@user @user @user Progressives like this fool love these kinds of weapons #Murderer,0,
n,test,@user #ICCWorldCup2019 will turn out to be a swimming competition. #ShameOnICC,0,
n,test,@user @user HAPPY JOHN MC CAIN DAY! #fucktrump #trumpcolluded #lazysumbitch,0,
n,test,Pete Buttigieg just gave his first foreign policy speech. He offered 5 clear proposals. #Resist #ResistTrump #FuckTrump http,0,
n,test,Whats @user priority in life?    #ModiJiPleaseInkoKaamDo     #AbortionIsMurder #INDvAUS #AUSvIND #INDvsAUS #DhoniKeepTheGlove #JusticeForTwinkleSharma #JusticeForFarishta #Bharat #FreePrashantNow #DhoniKeepsTheGlove #WestBengal #Tirupati #GabbarisBack #SachinOpensAgain #starc,0,
n,test,"Chris Georgiou - Bojo in the House http via @user check it out, absolutely brilliant! @user #BorisJohnson #BoJo #BorisJohnsonShouldNotBePM",0,
n,test,#DoctorsProtest #DoctorsStrike #DoctorStrike #DoctorsFightBack #DoctorsUnderOppression #Doctors     REMEMBER DR. KAFEEL KHAN FROM #UttarPradesh ❓    HE WAS JAILED BY @user GOVERNMENT‼️    #Doctors SHOULD HAVE FOUGHT BACK THEN TOO‼️    ANYTHING POLITICAL ABOUT IT ‼️❓ http,0,
n,train,Japanese internment camp all over again but with latinos kids!  This shit is going way too far now!!  Family separation has been upgraded!!! #FuckTrump #Bernie2020 #BernieSanders http,0,
n,test,And what who are they going to gun down loser Trump in the WH? #dickhead http,0,
n,train,Thats The Story Of Indian Batting....When Our Top-3 Clicks...We Dont Need Any Stable No.4...We Just Need Finishers🤩 #GermanyCheersForIndia #INDvAUS #ICCWorldCup2019 #AUSvIND #AusVsInd #Dhoni #DhoniKeepsTheGlove #Shikhar #Rohit #Kohli #pandya,0,
n,test,#womensrights #humanrights #fucktrump  'U.S. court rules against #Trump administration in immigrant teen abortion case' - http,0,
n,test,UAE investors hit as dodgy #halal firm #IMAJewels folds up in India http #Imafraud #Imascam #Bengaluru #Ponzi #UAE #Halal,0,
n,test,@user @user I suppose he'll be celebrating his birthday at one of his golf properties on taxpayer money??    #TrumpIsATraitor   #ResignAndGiveAmericaAGift http,0,
n,test,"BCCI should recall team India back from ICC CWC, next day hi ICC would allow to play in army uniform #DhoniKeepsTheGlove",0,
n,test,"@user Glad to see her go, hate to watch her leave.    Who's up to replace her? Mad Dog Hate Speech Pirro?  #fucktrump #trump2020 http",0,
n,test,"Muchas Gracias a @user for thus great review of the #Spanish edition of my pool, The #Poet and the #murderer Lecturas de Undine: RESEÑA: 'LA POETA Y EL ASESINO', SIMON WORRALL #TrueCrime #Forgery  http",0,
n,test,What's wrong there!??  Rain is interrupted @ England!  #shameonICC #ENGvWI #Rain    Can we see a complete match today?,0,
n,test,If required boycott tournament. #DhoniKeepTheGlove #DhoniKeepsTheGlove #Dhoni,0,
n,train,The Press is not the enemy of the people. #TrumpIsATraitor #JohnMcCainDayJune14th http,0,
n,test,"It is not a 'brand logo' that he is not put for money,  'it is its symbol of pride' #DhoniKeepsTheGlove http",0,
n,test,@user Gag reflex kicking in. #TrumpIsATraitor,0,
n,train,"Stand by the doctors , with the doctors.   They need support and world needs to interfere .  #UNO #DoctorsProtest #DoctorsFightBack",0,
n,test,@user @user #FuckTrump  I will never forget what you did to the #CentralParkFive!  Now known as the #ExoneratedFive http,0,
n,test,@user With you there Councillor #BorisJohnsonShouldNotBePM,0,
n,test,"The best part: India will host the 2023 Cricket World Cup. Just compare the   Grounds,   Spectators,   Advertisements,   Opening Ceremony,  Rain Management,  Schedule and Venues,  And the Fan Support.  That'll be enough to put the ECB to shame. #ShameOnICC #BCCI",0,
n,train,@user And he looks like a bag of guts. #TrumpIsATraitor,0,
n,test,"Makes sense, which is tragic. #TrumpisaCriminal #TrumpisaTraitor http",0,
n,test,"@user @user This man completely nailed Mamata, her politics and her hypocrisy. #DoctorsFightBack http",0,
n,test,#DhoniKeepsTheGlove  We support Dhoni... It's pride of India...,0,
n,test,@user who are these ppl replying to you and why are they annoying #fucktrump,0,
n,test,I think word cup should be conducted by BCCI. ICC doesn't have enough funds to cover ground also😂😂  #ShameOnICC,0,
n,train,@user Walk around Adam Shifty's #LA district and then tell me what kind of a politician he is. #douchebag,0,
n,test,"#DoctorsFightBack | The incident happened on 10th and today is the 14th. What has been done? The hostels have been trespassed upon, the protestors have been threatened: Dr Swati, Media Representative, Resident Doctors Association, AIIMS http",0,
n,test,"Trump is loyal only to Russia, Saudi Arabia, and himself. #TrumpIsATraitor #TrumpRussia #ImpeachmentInquiryNow #impeachTrump http",0,
n,train,Doctors of #Khurda district headquarters hospital join all-India protest against violence on junior doctors in West Bengal by wearing black badges #DoctorsFightBack #DoctorsStrike #Odisha http,0,
n,test,"This is a misconceived logic.     Supporting events are held in the backdrop of different spirit.    If all the teams start wearing such insignias to highlight their respective army’s sacrifices , the supporting grounds would become battle grounds.    #DhoniKeepsTheGlove http",0,
n,test,Disappointment Remains #ShameOnICC http,0,
n,test,#shameonicc from my childhood I didn't watched a rainy world cup session like this. Waited 4 years to watch this rainy #CWC19 cup will be shared by all the participant countries.,0,
n,train,"#DhoniKeepsTheGlove Salute to the  Para Spl forces &amp; it's martyrs, thanks Dhoni for having the Balidan badge inUr gloves. 1.3billion Indians r paying their tribute to the Para spl forces with U. Hope good sense prevails on ICC, else it is known U pay the price for Ur own mistakes",0,
n,test,"If the #US wanted war with #Iran, they had their pretexts for war long ago. America fears Iran’s ambitious military program, they know the consequences that will follow will be severe. The White House has really backed themselves in a tight corner on this one. #IdiotTrump",0,
n,test,@user Why are you on Twitter instead of out tracking down the REAL killer?    Ha ha ha!!!    #Murderer,0,
n,test,IMA jewels grand opening at Jayanagar interview with CEO of IMA Group Mansoor Ali khan with Media Supporter #IMA  #IMAJewelsFraud #IMAJewels  #IMAScam #IMAFraud  #MansoorKhan #Bangalore http,0,
n,test,More excited to see Dhoni's gloves than to watch Australia bat! #AUSvIND #WorldCup2019 #DhoniKeepsTheGlove????,0,
n,test,The new world cup trophy.   #ShameOnICC . http,0,
n,test,"Country will remember you as a soldier first,than cricketer! @user   Are you serious ?  My vote - Yes   Buy Now: http    #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #BalidaanBadge #BalidanBadge #Balidan http",0,
n,train,I stand by the Doctors who are fighting for their respect &amp; dignity. They save our lives &amp; are like god on ground. I strongly condemn attack on them by the goons in politics. #doctors_against_assualt #DoctorsFightBack #DidiVsDoctors #Savethedoctors http,0,
n,train,"Dear ,  ICC instead of banning MS Dhoni to wear  gloves with BALIDAN remark   please improve your umpiring   You are umpiring system is the poorest and making mistrust instead fair game     #DhoniKeepsTheGlove  #ICC  #WorldCup2019   #BalidaanBadge http",0,
n,test,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user The fact that you don’t know who they are speaks volumes about you.     #Douchebag,0,
n,test,fire meth barbie  #TrumpsWorseThanNixon #ResignOrBeImpeached @user #BillionDollarLoser #FakePresident #TrumpCrimeFamily #ImpeachTrump #TrumpMustResign @user @user #StableGenius #BeBest #PutinsGOP #CadetBoneSpurs #TrumpsAnInternationalDisgrace #TrumpIsATraitor http,0,
n,test,'''Those who protect you should save themselves''  .............Thats our duty....  👍👍👍🙏🙏🙏🙏🙏  #SaveTheDoctors  #DoctorsFightBack   #DoctorsProtest   #DoctorsStrike,0,
n,test,The silence at the abuse our female colleagues face on a daily basis is deafening.     #DoctorsFightBack #doctors_against_assualt #DoctorStrike #DoctorsProtest #HEALTH #India #WomenInMedicine #women #WomenRights #HEALTH http,0,
n,train,This is a #rapist http,0,
n,test,I. can. not. wait #fucktrump it's #JohnMcCainDayJune14th http,0,
n,test,I am not satisfy this verdict.   We want more than this... #Rapist http,0,
n,train,#India should withdraw from #CWC19 in protest.  #BalidanBadge has more honour than playing a World Cup.  #DhoniKeepTheGlove   #DhoniKeSaathDesh #DhoniKeepsTheGlove   #DhoniVsICC   #Dhoni http,0,
n,test,"Just in case you are wondering why the #GOPTreason is in a stronghold. These people are afraid of #TrumpIsATraitor and his sociopath behavior. But they are MORE afraid of a the data harvested by Russia “on some Republican-affiliated targets,” while digging on Hillary.  Reading 👇🏾",0,
n,test,Better Focus on Improving Umpiring Standards than Dhoni Gloves   #DhoniKeepsTheGlove @user @user @user,0,
n,test,"BBC news ask “Where’s Boris” - Cleverly “he’s been busy gaining the support of members of parliament, the people that have a vote”    i.e Public opinion is irrelevant. Why would he bother trying to convince us he’s right for leadership?  #C4debates #BorisJohnsonShouldNotBePM",0,
n,test,He’s a LIAR 🤥  McGahn needs to testify before he’s destroyed and goes to prison.  Just saying.  #TrumpIsATraitor #TraitorTrump http,0,
n,test,Today is a contest between   #SuperArmy vs #terroristNationPakistan  It's a war between #125Billionprayer  vs #RainGod  It will be #Walkover or #Washout  #India-6 vs #Terroristan-0 http,0,
n,test,Dear @user    http    #Bengal #NRSMedicalCollege #SaveTheDoctors #DoctorsProtest #DoctorsFightBack #DoctorStrike  @user @user @user @user @user @user @user @user,0,
n,train,Candle march by doctors of BHU to support the cause of NRSMC.Sir subderlal opd and elective ot also obesreved strike today on national protest day.#DoctorsFightBack #savethedoctors http,0,
n,test,"I just want to wish a great man a very wonderful day...#HappyJohnMcCainDay.  Also, #HappyFlagDay! I’d like to take this time to also say #FuckTrump.",0,
n,test,Is the #PrinceOfWhales Moby Dick wearing a crown?  @user @user #DonTheCon  #Dickhead,0,
n,test,@user @user Wrong! Try again... #FEC #FBI #MuellerReport #TrumpIsATraitor,0,
n,test,@user Uh huh Could you possibly be speaking of Lockheed? It was evident prior to your ' Prince of Whales' gaffe you are the epitome of spelling challenged.Of course will not believe this till it materializes   #LiarInChief   #TrumpIsATraitor   #TrumpsAnInternationalDisgrace,0,
n,test,@user @user I despise #TessTalley #murderer 😡,0,
n,train,@user @user @user #DoctorStrike   #DoctorsFightBack   Vs  Aparna Sen and Kaushik Sen intellectuals gangs in #WestBengal     Explained such way   👇👇👇 http,0,
n,test,"According to the weatherman, there is a high chance of rain during India Vs Pakistan on June 16, in the ongoing Cricket World Cup. 😐👎👎 What have u done ICC #ShameOnICC #INDvPAK  #RainStopsMatch #ENGvWI #FathersDay19 #MaukaMauka #SevenZero http",0,
n,test,"What happened in Bengal is another wistful example of intolerance. Besides,cases of wrong treatment by #Doctors there are cases to of false allegations.Bcz of 3% cases we can't ignore the 97%.This is kind of violence on junior doctors is unacceptable complete.  #DoctorsFightBack http",0,
n,test,#Trumpanzees love him because he is just like them. #fucktrump #despotus http,0,
n,test,3 yrs old girl raped and body burnt ☹️☹️☹️☹️  (Twinkle Sharma)    #rapist  #cutthepenisoff  #pennepenis,0,
n,test,Name calling works!!!  #DotardDonald #LiarTrump #DerangedDonald #BullyTrump #DesperateDonald #IdiotTrump but you’ve got to tell the truth or it doesn’t. @user isn’t nervous. You are. It’s called #Projection and Donny? It’s okay. You’re right to be nervous. #FuckTrump http,0,
n,test,@user @user 🤮🤮🤮   It would appear that the entire @user iso the take from Russia.  Why have you turned your back on America?  #TrumpIsATraitor   #Russia   #GOPLovesRussia,0,
n,train,@user Jim Jordon still thinks he’s a cocky college athlete #Douchebag,0,
n,test,"Dear @user , it’s the time not to become attention seeker .Why the Balidan Badge during the crucial tournament ? You have the designation in the Indian army so much time before ... just forget the politics of #DhoniKeepsTheGlove  between ICC and BCCI. Assist @user in game.",0,
n,test,"For the comparisons of Indian and English grounds, you are considering those grounds which use covers for entire ground!    Hello! M Chinnaswamy Stadium of #Bengaluru is the first cricket stadium in the world to use SubAir system!     Respect it too!    #ShameOnICC #INDvNZ #CWC19",0,
