dataset,text,label,multilabel
d,😂 she wanna be so fake nonchalant you know that nigga hurt you,0,
d,shoutout to the voltron cosplayers at wagaya i guess,0,
d,by the time you reach an age you start hating a muslim you do it but why you do it you dont know you might have been told about the myth fake narratives and whatsapp forwards muslim invaded or how they captured raped hindu woman and subjugated them,0,
d,who classroom edition <number> jackee <number> me <number> si ching chong <number> junel <number> 2 nd to the last <number> hmm richardd <number> hmm <number> sanchez ♡ for questions,0,
d,@user @user @user you are a vanilla isis thug engaging in targeted harassment of me for exposing truth about jewish participation in white supremacy backed by jewish publications authors truth is only anti semitic to descendants of slavetrading colonizers who wish to sustain their impunity,0,
d,white men and black men would be amazing allies if white men did not have their superiority complex that did not include bm cause bm definitely have their superiority complex over women and queer people in their community you all should be one big intolerant violent group,0,
d,@user i fucking hate you and i always will ❤️,0,
d,me oh boy i finally want to sew and am happy about it intrusive thoughts kill yourself me wh — brain demon yeah everyone hates you dude me time to go to bed then ᕕ ᐛ ᕗ,0,
d,god dam these nigger biches ugly ass fuck,1,
d,saying you hate all white people men straights is not funny or quirky oh my god,0,
d,@user i want you to know i hate you with all my heart,0,
d,@user say you are queer a man a woman gay etc you are queer there are actually no stipulations to identifying as queer its become divorced from sexuality so though im not a fan of the singer she done nothing wrong with her aesthetic choice <happy>,0,
d,niggers should suck white dick them faggots,1,
d,@user @user that makes it even more despicable women who are raped are usually more opposed to rape and would not callously wish rape on another woman 🤔 🧐 😨,0,
d,how free speech not a thing anymore just because it online i can not say cunt your a cunt twitter,0,
d,@user @user people used to use the words gay faggot and retard more casually views on the crime bill capital punishment marijuana and marriage equality are changing warren changed from enlightenment military spending is a partisan problem feel free to answer my original question,0,
d,his father and uncle came to the uk in the <number> i was sexually assaulted by <number> paki muslim men in the <number> just walking down the street their wives and young children walking with them was that your father and uncle sajid javid eh,0,
d,city erea and nigger ofcourse,1,racism
d,khan can suck the shit off the syphilitic dicks of his moslem pedo brothers uk cops can lick up the mess never rotherham rochdale rape jihad sharia creep islamo facism white genocide christiangenocide never islam 14 words,1,religion
d,as a full blown gas the kike nazi otoya yamaguchi is in my top <number> nationalist heroes,1,religion
d,@user @user @user @user @user i agree with khaleel the only criticism i have is that out of white asian black the white grouping can be somewhat substantiated the other groups are barely internally related wrt blacks take nilosaharans and bantu and asians take malays and han chinese,0,
d,@user to hell with your man white devil,1,racism
d,@user oh yeah that too before twitter and before <number> months ago i only knew one lesbian couple that it all my friends were cishet white suburban guys,0,
d,@user same with arabs loll im arab but white af,0,
d,fuck her she nothing but a kike that will play which ever side that will get her paid,1,religion
d,the iranian regime has a mosque in my home town thousands of miles from tehran its controlled by the revolutionary guard do not let the persian kike fool you,1,religion
d,oprah is an affirmative action piece of shit fat ass nigger bitch,1,racism
d,liberals are votewhoring pukes enabling the moslem invasion since the 7 0 p.e. trudeau m cult biling policies allowed quebec to fast track immigrants from france former colonies in n africa that how the 2 nd gen moslem terror aka the <number> montreal massacre happened much more since,1,
